num_commits,issues_resolved,slack_msgs,jira_tickets,team_velocity,productivity_score
19,10,54,6,35,21.003318421280195
14,12,48,5,35,13.456808267958717
23,11,42,9,25,22.145090548891293
19,9,73,9,23,17.956292726685867
24,12,39,8,33,20.17719722058054
21,7,53,12,26,13.095135589078948
24,10,50,8,29,20.60368847963947
31,10,39,14,27,24.1030191143366
11,9,46,11,26,20.733312063519968
17,8,36,10,29,14.770661888992006
27,11,70,4,32,18.19130832884479
17,12,47,6,41,17.800401258836295
19,13,48,10,25,15.510795865443267
11,10,69,7,26,6.998875123194123
7,7,41,11,27,12.994391631868343
27,11,62,11,32,21.929264015915575
20,9,55,9,25,26.740417938314412
18,8,30,6,32,17.384532004265903
29,3,46,6,19,13.187225682082966
19,13,54,8,24,11.388538809088583
16,6,50,6,29,15.938569627872882
15,9,50,9,26,9.741528633716324
21,14,43,7,34,24.172198749223107
14,4,42,4,28,8.022947001911916
16,11,46,8,26,21.123193057878733
25,10,69,5,29,31.932813034297393
20,13,40,7,32,27.94528608306498
12,16,45,12,35,22.039409896828246
21,9,50,5,33,19.06907356173829
19,8,35,11,32,14.733191136179679
25,7,54,15,37,25.342486550007727
19,11,37,9,22,26.489962090048323
22,16,39,7,30,9.48131177970924
11,13,38,6,29,10.063281963722572
24,14,33,14,31,19.69511199701607
16,12,62,10,27,19.26178321091039
15,10,55,10,29,29.69150334243786
24,10,59,6,33,22.389648217879905
16,9,58,6,34,20.53033849210358
16,10,48,5,28,15.282304725270084
19,14,49,7,23,15.550993565002749
20,11,60,12,36,33.421070312864174
13,6,66,10,26,9.392480768568568
25,9,37,3,23,9.782602473368271
16,10,75,6,31,31.68736005956309
17,20,36,14,31,19.77315754402118
21,9,45,8,36,24.80664191551622
24,8,50,3,28,15.699816118842563
27,13,51,10,31,29.113942220969243
15,9,69,10,31,15.622402678595247
24,10,60,4,28,14.207452941431571
14,17,54,5,28,13.913597122843342
22,5,60,9,36,28.739355555973148
19,4,53,11,27,19.776168844033688
24,4,43,9,27,11.68987757958724
22,8,54,8,37,22.499732124694614
26,9,50,9,23,14.669893772765267
15,8,41,11,33,19.68675064767146
21,17,62,8,35,23.84582500073637
25,11,49,11,23,21.55997841439377
23,13,38,9,26,18.87812959567282
20,9,40,4,27,14.897773634889251
19,9,55,5,37,22.89738189868863
20,12,60,10,32,17.195576558219404
18,15,54,10,36,12.000750571967181
13,11,54,9,34,25.048606816220964
14,4,41,12,27,24.01021998518081
19,10,50,9,37,24.705711753283122
22,11,46,8,25,24.545206220624017
18,7,48,9,29,21.419699329527933
22,11,48,8,29,20.49984982195189
22,2,43,9,30,13.019877002445067
23,8,57,12,38,16.353428956580476
16,4,39,6,25,21.745704078030656
17,8,37,9,30,10.413269261779229
23,16,42,6,31,14.624687113720375
17,10,58,7,29,13.794837111171184
24,6,53,7,30,17.324395080030843
17,9,32,4,18,8.700658298031904
22,4,55,12,30,14.961804475883552
13,6,49,6,32,22.030455589206206
19,11,45,5,29,15.44999611802896
21,9,47,9,32,27.895496712385214
36,12,36,7,28,26.10277505254013
19,9,51,8,26,20.271045275596837
17,11,37,8,28,16.84530000570207
17,8,46,10,33,17.050638107629357
23,7,46,9,26,24.635244033791103
25,8,57,4,35,11.663168610340582
26,8,50,10,37,32.30767152120618
23,15,57,12,29,23.39366918895162
13,13,38,4,21,23.917021465407654
17,13,48,11,39,25.287078823743123
17,5,55,8,39,13.065172508041346
23,14,62,12,31,20.213051222544298
22,10,38,5,38,23.165971921084132
27,8,41,8,27,21.589341594590344
12,12,55,8,32,18.41351293463435
24,14,66,10,25,16.164553082995884
25,5,52,7,34,24.885997575378422
21,17,38,7,31,13.253714992620152
22,12,39,6,24,21.32050612449659
26,6,51,10,25,22.688183389930867
20,15,53,12,24,4.207882131396399
17,8,47,8,32,23.52741750854916
24,10,39,10,30,22.695427703094268
27,14,61,6,31,25.900615403191544
21,12,46,9,32,22.089192862224497
21,10,55,13,31,13.877688145497313
16,4,32,8,33,12.833677257970653
13,7,62,7,30,22.034949713190567
20,12,43,8,25,20.35019820746545
30,10,63,10,23,27.880511157128737
23,11,56,6,32,11.384300468689075
22,11,35,9,36,13.700334595898088
16,8,52,4,29,32.357027374501854
20,7,66,7,44,20.99376622636854
14,8,44,8,28,18.54036803528192
20,12,66,10,41,26.881451118633887
21,12,53,8,29,21.35960430871487
16,4,63,6,35,19.2560396877972
16,9,51,11,27,19.317719580297027
13,3,48,9,26,16.84127984282665
24,11,68,9,31,17.958466415460133
20,8,57,8,33,23.262298316746136
28,6,47,7,29,24.009716305775395
13,4,54,3,23,14.079313046330578
14,14,44,6,32,12.594730272224929
20,10,51,5,41,13.13689065022836
20,15,61,7,30,22.78351603891374
17,12,48,10,31,13.954304452136256
19,9,41,8,21,20.00176309797805
27,9,40,12,37,17.68536436871276
21,8,50,6,31,12.504060774498598
25,8,41,1,35,20.907026852630935
22,15,35,10,28,24.702026958698102
17,11,38,9,31,25.1534728865742
21,10,61,5,27,24.112381627194026
14,11,48,10,18,14.002891535122695
19,11,50,4,30,18.33464133333845
14,13,40,8,29,10.398526234726763
24,13,44,16,34,21.013115993666585
12,6,43,8,23,19.11030090235217
29,8,47,13,28,22.271871940644342
22,10,33,7,27,20.661401215960872
21,12,60,15,17,14.333764995527098
21,13,49,5,28,10.359187203225023
23,8,52,7,34,19.267284134327422
27,6,59,5,26,17.03226818969031
20,4,58,9,30,18.409690049250663
17,11,44,7,31,20.214872069293623
21,12,56,5,30,23.88730240202193
14,11,55,8,27,15.332339132217713
18,15,53,10,31,22.918183464886038
22,5,60,7,29,17.00232846340267
23,13,57,5,24,18.84642310959432
22,10,57,2,31,23.09288416097436
17,9,63,10,34,13.974710368368996
19,8,50,6,26,23.20898301723131
27,8,50,8,32,12.37656774079535
17,11,58,13,40,23.073603829184652
18,12,48,8,35,28.9564320171384
23,7,54,8,32,15.605034607638892
18,9,44,7,32,15.441941108228725
19,5,27,7,26,15.572011764636384
26,8,55,8,27,15.835826668016654
15,13,34,10,32,17.492632632539898
22,11,43,10,30,23.958009945435435
18,10,58,8,38,19.52216865150455
19,10,58,4,24,9.025067357178557
22,7,61,7,25,22.633838666151313
18,6,29,6,22,11.274617009891706
23,9,52,10,37,33.9167527562059
20,20,47,9,21,28.0471736807347
18,15,59,6,28,18.90458169014668
15,10,64,6,27,21.177480951154372
24,10,36,2,18,11.926271937781213
17,9,50,8,22,21.962072255449943
17,8,58,6,28,20.474684139287213
21,5,46,12,29,24.941588168384126
31,9,67,6,33,18.89162713616341
18,7,45,7,29,16.315685806319628
20,11,46,6,27,28.158371450515475
21,9,39,7,33,27.62068033069595
19,7,51,6,37,16.76186922912858
17,17,19,8,23,9.772483402507447
11,14,47,5,28,16.061600480345312
21,16,62,6,37,20.641683533891754
21,9,36,7,27,20.37403773499881
19,12,33,9,27,20.781478081089013
20,10,61,9,44,19.11073130109086
22,8,62,9,31,17.545197027147754
22,10,36,8,29,14.930730169615165
19,12,67,8,36,20.33286666076852
20,13,54,4,34,21.371656481949078
27,12,60,11,44,24.27300619638997
20,12,42,10,36,13.273497766116453
14,9,64,12,25,23.52136271304333
14,2,47,6,26,7.7238551597633744
17,11,46,13,33,19.084907969849862
29,9,54,8,35,19.242914296826097
20,10,46,4,36,24.61876505539263
21,9,34,4,33,21.35090441723128
17,10,51,8,30,17.063432506800353
24,7,46,8,34,27.46558383525789
20,12,42,11,40,27.006124938236717
21,10,62,10,31,15.762717352047796
16,14,73,11,32,24.186541813354278
25,8,40,12,31,19.560478201017478
19,13,51,8,28,16.964760016935436
23,8,46,12,32,15.160894347771057
23,12,72,8,35,28.26829408343491
17,18,54,7,27,23.6246868754812
24,7,59,9,27,18.568693883637884
22,7,61,8,33,17.60603656405301
17,15,51,15,28,18.667371289618853
23,10,48,14,42,20.00292539257719
23,8,65,7,33,25.976576260123224
22,9,57,7,31,17.226375961977823
25,8,41,13,37,23.020068481557175
13,7,42,7,26,10.351693141081764
12,11,46,15,39,19.174225799932326
19,4,61,7,41,11.595460174246492
18,11,64,10,30,25.99043969845918
20,9,71,10,31,16.230748153184933
12,6,42,9,27,8.437156650939006
24,18,51,5,18,24.756305286831957
10,10,45,11,34,12.064392960591725
19,3,48,4,17,15.731236675798534
16,9,59,9,31,22.952641315641664
19,13,49,7,30,19.585628835879703
17,5,63,2,33,17.824814933114936
16,9,44,9,20,13.117105483927173
18,10,57,12,43,21.492144668664466
20,10,45,4,33,25.29962272945225
21,9,31,4,28,13.09141939106029
12,4,39,6,31,11.536390962713195
16,9,51,10,34,14.529441943050541
21,16,69,12,19,32.653396925777855
17,8,45,12,29,13.852617718043922
17,9,48,11,27,16.670934859557427
22,7,54,8,24,10.069869860217974
23,3,44,5,28,20.582392245854667
10,7,45,6,29,25.005842900617978
23,12,50,13,31,18.687509838586635
25,15,45,2,33,13.325869491658377
16,6,32,13,31,9.299599147585049
17,9,43,5,25,25.0264541775537
18,7,56,8,29,6.907070039792414
25,9,56,12,21,12.895012903694742
19,12,63,10,28,30.339374592997228
13,7,62,4,25,21.48394820061203
20,11,40,5,37,13.77244296355595
22,8,42,9,32,18.702520071101446
23,16,42,15,34,31.853666753497432
30,13,48,5,28,18.586068278137073
17,12,43,11,33,22.927980995908776
24,7,48,8,32,20.83780875340411
10,10,41,6,32,2.797463502019598
31,11,57,8,33,32.3412184934913
19,6,40,8,37,17.115008395842928
16,11,40,9,32,11.062489558612441
18,14,55,4,26,25.04777518922646
24,5,57,8,30,11.71782660898137
16,10,47,9,36,19.084673095205748
20,9,58,8,31,15.55743930384719
16,13,57,8,27,20.342389411417585
21,8,68,9,27,21.63138299916032
14,7,57,10,27,16.332657636419388
23,13,67,4,34,26.305046775087607
22,8,50,6,26,26.973023329321833
23,9,63,10,35,18.40063281946359
26,15,64,9,33,22.14430396522752
18,4,48,6,43,13.947171614427216
13,14,43,7,36,17.860200406192643
17,5,44,7,25,18.26171756107289
18,7,54,10,41,31.497527210959873
14,8,38,9,33,14.49351616085846
20,13,45,10,29,19.795731753401316
20,11,61,3,34,24.049830385484558
32,8,56,4,38,25.559542146134586
22,9,26,8,32,19.81499914566249
14,11,36,6,23,24.56609624971544
14,9,71,7,40,25.22422429875042
24,10,61,6,24,25.089980945815157
18,11,44,8,35,15.196447492893737
25,11,35,8,34,24.117402752450637
24,11,37,10,35,14.121363191286477
19,13,55,6,25,19.496336134334246
11,7,69,9,35,15.269833921559757
16,5,69,6,33,18.411633924078533
23,6,34,9,25,20.284692220843674
29,9,47,8,28,17.769141768287998
32,8,41,7,36,16.76743912351049
18,8,51,9,34,20.8741018398496
15,10,36,7,27,22.059897711257182
22,9,44,5,33,30.422406376573807
21,8,41,10,32,21.313962601582737
25,12,55,7,32,22.9628026327466
18,13,44,10,28,14.729672308304417
17,11,46,8,28,12.234585854335087
28,13,55,3,30,29.99389933844951
20,4,66,11,21,18.12636807742021
23,5,71,7,27,19.840424158833546
14,10,54,3,27,25.9611302556834
22,14,49,6,27,22.41104002067705
20,12,63,11,27,27.52542952012603
20,8,61,6,38,20.712535400821277
12,6,58,7,23,19.249226716835665
24,12,34,9,22,21.586537231187886
21,11,62,11,22,19.511229520158977
9,13,53,5,27,19.48347415977731
19,11,41,13,29,19.617425582085822
25,13,43,8,32,21.388003177164645
31,9,55,10,20,20.986108948759977
21,8,24,6,29,11.710543773350377
19,5,48,7,25,22.878765760811643
12,14,43,3,37,11.26433442273731
24,6,42,10,28,18.427800439678045
20,7,45,8,28,19.495840693805246
16,16,35,6,34,4.517866502937592
22,8,60,7,28,15.834263238407244
21,4,28,6,27,26.967165922853006
20,5,51,8,25,20.911078721451215
28,12,41,8,28,24.130210618256818
22,4,69,7,26,24.963974225009373
17,8,50,8,25,19.532446335552258
23,9,28,14,28,25.273060686767973
19,9,55,13,40,23.818163706649784
20,6,39,6,38,13.584773317889333
14,5,59,10,40,26.07745035332788
19,13,56,7,30,15.965747738515066
24,11,64,15,32,22.088474249221257
18,13,51,6,37,20.13099996855793
21,11,58,9,32,17.798210004918438
24,12,50,6,25,15.73873712539573
21,7,44,5,31,17.399847185874965
22,14,60,4,23,15.649596625366364
13,9,37,0,26,16.153677797391225
16,16,49,16,33,20.210764600424298
8,10,44,6,15,7.585988478106454
26,10,58,11,25,23.729420298316445
30,8,40,4,25,18.30413829025202
19,15,45,9,21,22.688671253958294
20,13,50,5,33,24.146887415070942
17,6,64,6,30,19.29902422531159
27,12,44,5,27,36.51400894713764
24,12,45,5,35,24.853163820074524
20,10,36,9,23,21.353122720488933
21,8,40,9,32,13.13807664523736
18,10,54,6,29,14.256006081711195
16,13,50,9,28,22.301989758364098
20,11,50,8,28,17.051598830462186
18,9,67,9,25,26.87867234119177
24,11,33,9,25,14.93082713271706
15,10,73,16,30,14.096511276977953
20,11,61,8,38,13.125260500324073
19,10,46,7,19,25.253211221287227
14,7,53,6,22,18.615709220073356
20,15,43,9,35,24.571026110805516
34,11,53,14,32,23.75441954365097
17,13,71,9,35,12.880139625928713
16,6,43,4,32,11.589266357112235
16,11,47,9,25,13.568424451052147
23,10,42,7,30,13.840589028132438
19,8,44,6,32,16.1421189703629
18,7,45,4,29,11.734836960015418
25,14,39,10,33,23.431200115284344
18,13,47,13,35,15.341776606673413
24,12,50,6,34,18.56911557922066
21,11,45,10,25,21.562036806930077
12,8,27,7,27,14.963097263746528
23,8,48,6,30,19.03257958673993
24,9,49,6,29,15.549922542541225
30,14,68,10,28,21.164029327489754
17,9,50,9,38,17.589713057811707
17,15,59,14,23,17.19180714397827
24,9,45,5,20,21.485833299194002
20,9,62,8,35,28.44101511234688
18,7,40,9,29,18.303872828131194
25,10,55,4,25,14.317495926388697
23,12,58,7,29,25.367149441776426
28,11,56,5,39,25.770717580656033
17,9,71,9,34,19.829661152893017
15,12,44,8,32,21.368440974010507
23,8,64,12,27,26.617280967009776
30,7,61,7,32,31.982776596668423
18,7,50,9,27,12.193309687050759
24,12,68,10,42,21.840915861405207
18,11,48,7,33,20.31054372463602
25,5,50,10,28,19.414189801111977
19,8,49,8,25,22.240478607072404
15,10,37,11,39,11.126111544820352
21,13,57,9,27,23.736727767469738
15,5,56,11,37,21.042530121287346
17,11,48,6,30,17.198201787121707
22,17,67,4,31,22.100459241227924
16,13,45,10,30,30.710243064266475
21,4,32,5,25,12.852679314952596
27,7,69,4,25,15.624319778829513
22,8,60,4,32,18.23955059721695
21,7,56,11,34,23.05028296784927
17,4,46,7,35,24.07361953832978
22,14,53,9,29,24.86634930138096
23,6,37,10,26,20.925737440914816
12,8,47,11,37,14.569997641175386
17,11,40,7,30,20.509825447480377
22,6,52,5,19,17.69372449178691
11,9,59,8,35,24.461173789945843
29,5,39,5,29,20.152448757570525
22,9,57,8,25,24.748346113443368
16,7,51,8,36,24.857090598413883
23,14,56,9,33,28.976423905460074
17,11,47,6,28,16.513028394910492
11,8,57,14,13,18.42202638973439
14,12,43,9,26,14.145839365928378
23,9,33,11,37,19.140486470430417
19,12,35,5,28,5.745821202720938
19,11,44,9,33,23.258415276693537
16,6,33,11,29,19.45771610976878
17,8,65,10,30,20.714153646684984
21,9,49,7,30,21.524161412068505
17,11,59,6,38,14.147477351457336
21,5,57,11,31,17.578074278377088
22,9,50,8,28,15.606479325783674
16,13,85,13,35,15.74955869952166
23,15,79,5,26,30.262173024836823
17,8,63,7,33,24.32726917358757
21,8,40,9,34,17.246545562486137
30,10,64,10,25,24.42859051639985
16,7,32,7,29,20.82970159610821
23,10,63,6,25,20.5317615543699
19,8,24,6,34,21.691287342449684
21,14,46,10,29,15.379739589808569
19,14,62,6,36,20.556698545015816
15,8,53,13,43,19.92782104500029
36,7,35,7,29,17.834169135924643
13,14,51,7,28,24.00526717190585
27,7,53,9,39,18.882734067062955
17,9,52,1,32,13.40363624961336
23,15,45,10,34,13.260978379088897
21,7,58,6,26,19.480716927672564
22,13,61,7,32,22.266586704189645
23,10,48,10,31,13.275032709618795
16,5,65,13,31,26.457932196077934
23,10,48,5,28,14.137374008895955
16,10,45,6,35,22.040880433853204
17,9,63,10,30,20.31022258381862
11,8,63,9,29,18.505857084208646
23,8,43,11,25,27.199084392489592
22,5,42,6,31,24.39641699103753
24,7,67,4,28,22.91654419337169
28,6,48,11,27,25.32365598685753
16,11,50,11,25,22.37789568739452
23,9,47,6,27,18.339298442389712
20,7,63,10,32,17.967638012094532
18,11,71,8,25,11.205284684788618
21,6,50,7,42,17.131601438067264
17,7,74,10,27,20.072322990038334
27,10,44,7,34,10.834142916163907
24,13,47,9,33,17.651142249821817
22,20,56,7,33,20.939175491852417
23,13,41,10,26,18.229634633504094
19,14,56,7,38,32.99638096683217
29,9,44,4,30,30.617178378423752
25,7,34,5,29,22.976424834774555
19,10,32,6,32,25.74301223114614
17,9,46,4,38,19.885424856515183
11,7,54,13,22,22.255739273136264
28,10,36,9,30,23.259344099387675
24,9,51,9,32,19.679478774028386
22,8,51,6,30,18.085850033894427
15,15,48,8,36,22.360149832322293
12,13,40,6,26,15.244968972156318
22,10,52,7,31,14.842340582075286
25,8,48,9,35,17.887166137609512
13,12,59,10,29,23.812747531713615
17,11,37,4,32,20.901797029345083
20,11,51,11,27,14.579193978932645
18,9,37,7,30,22.865438134577357
30,8,47,8,31,24.87308359795933
18,12,39,9,33,19.072255568056086
13,13,40,9,31,23.526946180528107
21,11,49,9,34,17.989716569246912
22,12,44,8,26,25.959546139592778
19,10,64,3,37,10.194439240871276
15,7,61,7,30,16.1298263561281
15,6,58,8,31,17.52045503550713
16,8,57,10,32,16.964557687219845
15,9,51,8,27,14.578009036505074
23,11,63,12,30,27.182654019886357
20,12,47,7,23,25.146179224078274
12,12,71,6,30,18.53524245752745
16,7,40,16,31,17.415827625048955
13,9,38,7,34,24.170121834291354
20,17,36,8,27,19.530466306026437
16,8,37,9,22,14.623190169468144
18,10,33,8,32,11.54333485963381
22,6,52,7,28,19.111979085404112
19,10,58,6,35,25.89603053365911
20,8,50,10,26,19.95171131925725
23,9,36,9,21,18.785942997427835
20,11,45,10,34,24.469698643321077
26,8,58,3,29,23.765874121828556
20,16,46,7,33,12.793183583374475
21,10,42,6,25,17.297148176950248
18,14,34,5,26,29.870185966209874
23,7,45,10,36,22.108537945044766
18,11,42,10,36,23.429542586801084
16,17,49,6,27,12.968954634869881
19,10,54,7,26,11.68915532300896
24,4,47,10,31,17.338533215027564
20,8,51,10,17,11.847360320535646
22,7,54,12,34,12.007268076187499
16,8,37,4,29,10.348204050343726
23,11,68,8,35,20.817742076344018
25,12,42,9,33,20.643110544348755
18,8,55,11,30,5.6748161211681225
19,7,38,10,35,20.50326532511079
19,14,51,7,22,25.839031150201293
18,5,51,7,34,25.94841641452198
27,6,66,8,33,14.870102244612365
18,9,47,8,35,10.765674610715111
33,8,62,8,22,28.01586201521795
22,9,52,7,30,25.23438902016796
18,15,68,4,28,24.251891121346834
21,14,32,12,33,8.144032831583797
16,8,54,6,39,18.399703746471634
18,8,23,7,29,8.698981405832683
18,8,49,4,31,15.352521425265225
23,13,60,9,27,22.9431906867266
23,8,64,9,31,16.341958939488556
16,11,57,7,34,15.756600067476422
20,8,47,12,34,23.08084632996334
24,9,55,8,35,28.430422530080456
21,6,75,11,29,31.011201190402687
24,9,50,13,26,25.3433001740269
24,5,59,10,25,24.77190531605326
24,9,45,10,31,23.413353629735447
14,12,60,6,27,17.425961092742707
22,17,59,6,27,19.029152503947444
15,10,43,8,37,20.695341314120228
26,9,57,7,33,31.87260110189055
27,11,58,7,31,21.188105793642386
21,10,57,10,28,22.475861642824835
26,5,49,13,33,24.86836757609286
22,11,62,9,27,16.472054258616023
20,9,40,11,36,19.274716308891133
17,5,50,13,35,20.795708657152158
17,15,51,9,34,28.656715175099762
16,13,61,6,28,19.592576931261696
27,10,40,8,27,22.877415302994212
15,12,52,6,41,15.72576450818844
23,10,45,5,18,13.704241299835065
25,10,51,6,36,26.15673074824516
24,11,53,8,28,28.261530862853732
23,6,37,9,36,21.029727367017674
29,13,62,8,34,22.299579658493407
18,7,54,6,29,14.450489047998971
15,11,41,11,24,21.295369129126104
16,15,46,7,25,19.096289171063738
17,12,64,6,29,9.829757060919857
24,9,54,5,24,13.4128288488063
13,7,40,6,33,14.416666313404505
18,6,42,7,35,23.508812057258915
16,10,56,9,39,20.68017740625194
26,7,57,10,37,17.556713367872458
16,7,53,7,23,5.124903689312124
11,5,47,9,32,18.01098373503435
23,10,58,7,31,18.068350086774192
16,17,46,8,37,23.278714267264114
19,6,41,4,24,11.32192720900445
24,7,65,8,31,25.218487577310107
17,8,54,4,26,25.007819168475983
16,12,42,5,30,26.01628874651771
24,5,51,8,33,17.0154773510913
24,7,50,9,33,10.335320193438976
25,10,46,9,27,17.878680060343115
21,13,52,4,27,15.834840363037397
26,11,40,9,36,18.00467606175998
24,10,58,12,30,19.799789850540282
23,9,49,6,30,23.742337093744315
16,17,33,9,23,11.256523618991169
18,4,47,7,28,19.715954259002455
24,14,43,7,35,21.632621579962787
21,13,20,3,31,18.10940474310243
19,6,48,6,14,15.648359117214143
22,11,60,10,24,22.093736619120552
29,10,48,8,35,32.12250872781265
20,11,57,4,37,18.526202778823166
23,7,50,10,27,17.969022660582116
17,14,45,7,39,17.87958923037938
22,11,42,11,25,25.12568450463465
15,9,37,8,32,18.681643897162935
19,11,59,9,28,11.079748253410989
25,8,57,7,30,20.182799883689896
21,11,47,11,24,21.68670940224568
31,11,29,4,27,13.252542218227159
20,11,54,11,33,29.50891406087253
15,11,40,8,36,19.744294178096634
17,8,51,10,37,25.253196064832533
21,10,34,5,29,18.296728067062055
18,11,50,8,35,14.257690091008818
12,5,48,11,29,13.443477485642614
22,7,25,9,30,12.366913415108362
15,11,66,7,29,9.881090115926082
17,10,46,8,27,23.062879115788206
27,8,47,9,29,30.88980619558135
25,7,55,6,22,26.674761362407498
18,9,49,9,27,17.90396333484731
12,10,53,10,31,18.79146799589433
12,13,38,11,21,19.476671855888124
16,13,48,10,16,26.20387819721727
